AdmYear,AdmQuarter,AdmMonth,Date,PrimaryCategory,CCS.CATEGORY.DESCRIPTION,totalCases
2018,2,4,2018-04-01,Diseases of the digestive system,Diverticulosis and diverticulitis,2
2018,2,4,2018-04-01,Diseases of the digestive system,Esophageal disorders,1
2018,2,4,2018-04-01,Diseases of the digestive system,Gastritis and duodenitis,4
2018,2,4,2018-04-01,Diseases of the digestive system,Intestinal obstruction without hernia,1
2018,2,4,2018-04-01,Diseases of the digestive system,Other gastrointestinal disorders,2
2018,2,4,2018-04-01,Diseases of the digestive system,Pancreatic disorders (not diabetes),3
2018,2,4,2018-04-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,2
2018,2,4,2018-04-01,Diseases of the ear and mastoid process,Otitis media and related conditions,1
2018,2,4,2018-04-01,Diseases of the genitourinary system,Acute and unspecified renal failure,1
2018,2,4,2018-04-01,Diseases of the genitourinary system,Calculus of urinary tract,4
2018,2,4,2018-04-01,Diseases of the genitourinary system,Menstrual disorders,2
2018,2,4,2018-04-01,Diseases of the genitourinary system,Urinary tract infections,6
2018,2,4,2018-04-01,Diseases of the musculoskeletal system and connective tissue,Gout and other crystal arthropathies,1
2018,2,4,2018-04-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,2
2018,2,4,2018-04-01,Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis and related disease,2
2018,2,4,2018-04-01,Diseases of the musculoskeletal system and connective tissue,Spondylosis; intervertebral disc disorders; other back problems,4
2018,2,4,2018-04-01,Diseases of the nervous system,Epilepsy; convulsions,3
2018,2,4,2018-04-01,Diseases of the nervous system,Paralysis,1
2018,2,4,2018-04-01,Diseases of the nervous system,Retinal detachments; defects; vascular occlusion; and retinopathy,2
2018,2,4,2018-04-01,Diseases of the respiratory system,Acute bronchitis,13
2018,2,4,2018-04-01,Diseases of the respiratory system,Asthma,3
2018,2,4,2018-04-01,Diseases of the respiratory system,Chronic obstructive pulmonary disease and bronchiectasis,3
2018,2,4,2018-04-01,Diseases of the respiratory system,Influenza,1
2018,2,4,2018-04-01,Diseases of the respiratory system,Other lower respiratory disease,3
2018,2,4,2018-04-01,Diseases of the respiratory system,Other upper respiratory disease,1
2018,2,4,2018-04-01,Diseases of the respiratory system,Other upper respiratory infections,4
2018,2,4,2018-04-01,Diseases of the respiratory system,Pleurisy; pneumothorax; pulmonary collapse,1
2018,2,4,2018-04-01,Diseases of the respiratory system,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),3
2018,2,4,2018-04-01,Diseases of the respiratory system,Respiratory failure; insufficiency; arrest (adult),1
2018,2,4,2018-04-01,Diseases of the skin and subcutaneous tissue,Allergic reactions,2
2018,2,4,2018-04-01,Diseases of the skin and subcutaneous tissue,Skin and subcutaneous tissue infections,1
2018,2,4,2018-04-01,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus without complication,3
2018,2,4,2018-04-01,"Endocrine, nutritional and metabolic diseases",Fluid and electrolyte disorders,1
2018,2,4,2018-04-01,External causes of morbidity and mortality,,5
2018,2,4,2018-04-01,Factors influencing health status and contact with health services,Other aftercare,1
2018,2,4,2018-04-01,Factors influencing health status and contact with health services,Residual codes; unclassified,4
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Burns,1
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Complications of surgical procedures or medical care,1
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Crushing injury or internal injury,7
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Fracture of lower limb,2
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Fracture of neck of femur (hip),3
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Fracture of upper limb,3
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Open wounds of head; neck; and trunk,1
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Other fractures,1
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Other injuries and conditions due to external causes,4
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Poisoning by other medications and drugs,1
2018,2,4,2018-04-01,"Injury, poisoning and certain other consequences of external causes",Skull and face fractures,1
2018,2,4,2018-04-01,Mental and behavioural disorders,,2
2018,2,4,2018-04-01,Neoplasms,Cancer of other GI organs; peritoneum,1
2018,2,4,2018-04-01,Neoplasms,Cancer of pancreas,2
2018,2,4,2018-04-01,Neoplasms,Other and unspecified benign neoplasm,1
2018,2,4,2018-04-01,"Pregnancy, childbirth and the puerperium",Early or threatened labor,1
2018,2,4,2018-04-01,"Pregnancy, childbirth and the puerperium",Fetal distress and abnormal forces of labor,1
2018,2,4,2018-04-01,"Pregnancy, childbirth and the puerperium",Malposition; malpresentation,6
2018,2,4,2018-04-01,"Pregnancy, childbirth and the puerperium",Other complications of birth; puerperium affecting management of mother,3
2018,2,4,2018-04-01,"Pregnancy, childbirth and the puerperium",Other complications of pregnancy,5
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Abdominal pain,7
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Cardiac dysrhythmias,1
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Conditions associated with dizziness or vertigo,2
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Epilepsy; convulsions,1
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Fever of unknown origin,5
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Genitourinary symptoms and ill-defined conditions,3
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Headache; including migraine,2
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nausea and vomiting,7
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nonspecific chest pain,11
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other gastrointestinal disorders,2
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other lower respiratory disease,7
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other nervous system disorders,1
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Residual codes; unclassified,1
2018,2,4,2018-04-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Syncope,8
2018,2,5,2018-05-01,Certain conditions originating in the perinatal period,Hemolytic jaundice and perinatal jaundice,1
2018,2,5,2018-05-01,Certain infectious and parasitic diseases,Bacterial infection; unspecified site,3
2018,2,5,2018-05-01,Certain infectious and parasitic diseases,Intestinal infection,17
2018,2,5,2018-05-01,Certain infectious and parasitic diseases,Septicemia (except in labor),2
2018,2,5,2018-05-01,Certain infectious and parasitic diseases,Viral infection,2
2018,2,5,2018-05-01,"Congenital malformations, deformations and chromosomal abnormalities",Genitourinary congenital anomalies,1
2018,2,5,2018-05-01,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Deficiency and other anemia,5
2018,2,5,2018-05-01,Diseases of the circulatory system,Acute cerebrovascular disease,1
2018,2,5,2018-05-01,Diseases of the circulatory system,Acute myocardial infarction,2
2018,2,5,2018-05-01,Diseases of the circulatory system,Aortic; peripheral; and visceral artery aneurysms,1
2018,2,5,2018-05-01,Diseases of the circulatory system,Cardiac dysrhythmias,7
2018,2,5,2018-05-01,Diseases of the circulatory system,Congestive heart failure; nonhypertensive,7
2018,2,5,2018-05-01,Diseases of the circulatory system,Coronary atherosclerosis and other heart disease,2
2018,2,5,2018-05-01,Diseases of the circulatory system,Heart valve disorders,1
2018,2,5,2018-05-01,Diseases of the circulatory system,Hypertension with complications and secondary hypertension,1
2018,2,5,2018-05-01,Diseases of the circulatory system,Other circulatory disease,2
2018,2,5,2018-05-01,Diseases of the circulatory system,Phlebitis; thrombophlebitis and thromboembolism,1
2018,2,5,2018-05-01,Diseases of the circulatory system,Pulmonary heart disease,1
2018,2,5,2018-05-01,Diseases of the digestive system,Abdominal hernia,1
2018,2,5,2018-05-01,Diseases of the digestive system,Anal and rectal conditions,4
2018,2,5,2018-05-01,Diseases of the digestive system,Appendicitis and other appendiceal conditions,2
2018,2,5,2018-05-01,Diseases of the digestive system,Biliary tract disease,5
2018,2,5,2018-05-01,Diseases of the digestive system,Gastritis and duodenitis,10
2018,2,5,2018-05-01,Diseases of the digestive system,Gastrointestinal hemorrhage,1
2018,2,5,2018-05-01,Diseases of the digestive system,Intestinal obstruction without hernia,2
2018,2,5,2018-05-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,1
2018,2,5,2018-05-01,Diseases of the ear and mastoid process,Otitis media and related conditions,1
2018,2,5,2018-05-01,Diseases of the genitourinary system,Calculus of urinary tract,3
2018,2,5,2018-05-01,Diseases of the genitourinary system,Inflammatory conditions of male genital organs,1
2018,2,5,2018-05-01,Diseases of the genitourinary system,Urinary tract infections,3
2018,2,5,2018-05-01,Diseases of the musculoskeletal system and connective tissue,Acquired foot deformities,1
2018,2,5,2018-05-01,Diseases of the musculoskeletal system and connective tissue,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),1
2018,2,5,2018-05-01,Diseases of the musculoskeletal system and connective tissue,Other circulatory disease,1
2018,2,5,2018-05-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,1
2018,2,5,2018-05-01,Diseases of the musculoskeletal system and connective tissue,Other non-traumatic joint disorders,3
2018,2,5,2018-05-01,Diseases of the musculoskeletal system and connective tissue,Spondylosis; intervertebral disc disorders; other back problems,6
2018,2,5,2018-05-01,Diseases of the nervous system,Epilepsy; convulsions,2
2018,2,5,2018-05-01,Diseases of the nervous system,Retinal detachments; defects; vascular occlusion; and retinopathy,3
2018,2,5,2018-05-01,Diseases of the respiratory system,Acute and chronic tonsillitis,1
2018,2,5,2018-05-01,Diseases of the respiratory system,Acute bronchitis,11
2018,2,5,2018-05-01,Diseases of the respiratory system,Aspiration pneumonitis; food/vomitus,1
2018,2,5,2018-05-01,Diseases of the respiratory system,Asthma,3
2018,2,5,2018-05-01,Diseases of the respiratory system,Other lower respiratory disease,1
2018,2,5,2018-05-01,Diseases of the respiratory system,Other upper respiratory infections,7
2018,2,5,2018-05-01,Diseases of the respiratory system,Pleurisy; pneumothorax; pulmonary collapse,4
2018,2,5,2018-05-01,Diseases of the respiratory system,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),5
2018,2,5,2018-05-01,Diseases of the skin and subcutaneous tissue,Chronic ulcer of skin,1
2018,2,5,2018-05-01,Diseases of the skin and subcutaneous tissue,Other inflammatory condition of skin,1
2018,2,5,2018-05-01,Diseases of the skin and subcutaneous tissue,Skin and subcutaneous tissue infections,4
2018,2,5,2018-05-01,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus without complication,4
2018,2,5,2018-05-01,"Endocrine, nutritional and metabolic diseases",Fluid and electrolyte disorders,4
2018,2,5,2018-05-01,"Endocrine, nutritional and metabolic diseases",Other endocrine disorders,6
2018,2,5,2018-05-01,"Endocrine, nutritional and metabolic diseases",Other nutritional; endocrine; and metabolic disorders,2
2018,2,5,2018-05-01,External causes of morbidity and mortality,,2
2018,2,5,2018-05-01,Factors influencing health status and contact with health services,Other pregnancy and delivery including normal,1
2018,2,5,2018-05-01,Factors influencing health status and contact with health services,Rehabilitation care; fitting of prostheses; and adjustment of devices,1
2018,2,5,2018-05-01,Factors influencing health status and contact with health services,Residual codes; unclassified,8
2018,2,5,2018-05-01,"Injury, poisoning and certain other consequences of external causes",Complication of device; implant or graft,1
